meta.uuid,More environmental protection,More wealth redistribution,Lower taxes,More jobs,Less immigration,Better schools,Better healthcare,Higher wages,Higher pensions,Better enforcement of law and order,Equal rights for minority groups,"Lower costs of living (e.g. rent, water, energy)","Better public services (e.g. transportation, waste management)","Better infrastructure (e.g. roads, sidewalks)",Other,None of these
d3b86340-ecbc-0134-2467-0a6b3886cf3d,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2
d3d29840-ee26-0134-67df-0a6b3886cf3d,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2
d3dee2a0-f21e-0134-293c-0aeaf0818377,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
d3e1ad10-ee23-0134-d900-0aeaf0818377,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2
d3e2a740-f175-0134-ca7e-0aeaf0818377,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2
d40f8700-eb2e-0134-202b-0a6b3886cf3d,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2
d4271fa0-ed46-0134-1c8f-0aeaf0818377,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2
d42b0970-ed55-0134-61ac-0a6b3886cf3d,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2
d4508820-f337-0134-6fab-0a7e36e19983,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2
d454e070-eed7-0134-d5e9-0a6b3886cf3d,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2
d46067b0-f034-0134-923d-0aeaf0818377,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2
d4896160-f27e-0134-3d11-0a6b3886cf3d,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2
d4cf1ad0-ed9f-0134-3ed4-0a6b3886cf3d,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2
d4f7ee40-ecab-0134-89e8-0aeaf0818377,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2
d55740b0-ef57-0134-82f9-0a6b3886cf3d,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2
d55dc470-f16b-0134-2b18-0aeaf0818377,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2
d563fc70-f38b-0134-a2f3-0a2d04121181,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,2
d575df40-ee57-0134-eb89-0aeaf0818377,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2
d58a9530-efd5-0134-9118-0a6b3886cf3d,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2
d5d2cf70-eedb-0134-5624-0aeaf0818377,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2
d619ee60-ed73-0134-becf-0aeaf0818377,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2
d6532400-ecaa-0134-963a-0a6b3886cf3d,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2
d668ce20-ed89-0134-1f9f-0aeaf0818377,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2
d69e0140-f11c-0134-e9dc-0aeaf0818377,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2
d69ebdd0-ea41-0134-e71d-0aeaf0818377,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2
d6fe15e0-eaab-0134-2353-0a6b3886cf3d,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2
d701aa70-f48e-0134-9af4-0a80a991f55d,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2
d7084e10-ed54-0134-5e3e-0a6b3886cf3d,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2
d7112a00-ef91-0134-c1a3-0aeaf0818377,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2
d7506120-edd9-0134-a821-0aeaf0818377,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2
d76d7110-f4b8-0134-4dd2-0aec2244eae5,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2
d7b460f0-f14f-0134-8bc9-0aeaf0818377,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2
d7fee330-eee8-0134-21dc-0a6b3886cf3d,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2
d81c9a90-f222-0134-3433-0aeaf0818377,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2
d8364cc0-ed8d-0134-a04f-0aeaf0818377,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2
d84ba510-ee60-0134-14db-0a6b3886cf3d,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
d850ca00-ecd9-0134-66b3-0aeaf0818377,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2
d8935c60-eae2-0134-f61c-0aeaf0818377,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2
d89975d0-ee4e-0134-242f-0a6b3886cf3d,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2
d8de5110-edff-0134-c111-0a6b3886cf3d,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2
d8df0820-ef22-0134-efdc-0a6b3886cf3d,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2
d8e5dd60-ed4b-0134-5a74-0a6b3886cf3d,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2
d935e820-f23a-0134-d4e2-0a6b3886cf3d,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2
d948f040-f0b9-0134-e66c-0aeaf0818377,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2
d9760070-f08b-0134-138c-0a6b3886cf3d,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2
d97df610-ee12-0134-f109-0a6b3886cf3d,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2
d9819480-ef66-0134-5c32-0aeaf0818377,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2
d9dba8f0-eefe-0134-6819-0a6b3886cf3d,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2
d9ebc920-ed9b-0134-c4b6-0aeaf0818377,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2
d9f552f0-eb38-0134-39e2-0a6b3886cf3d,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2
da352aa0-ec57-0134-0ebd-0a6b3886cf3d,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2
da4595d0-eebe-0134-54ce-0a6b3886cf3d,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2
da5c31e0-ea56-0134-2700-0aeaf0818377,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2
da937f30-f313-0134-6f7c-0a2d04121181,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2
daa3ef70-ee14-0134-9ca5-0aeaf0818377,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
daa42520-edde-0134-9524-0a6b3886cf3d,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2
dad85ab0-ed83-0134-e744-0a6b3886cf3d,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2
dae62f40-ec8b-0134-5dc0-0aeaf0818377,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2
dae64c90-ee31-0134-0877-0aeaf0818377,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2
db2c4150-f03b-0134-6801-0a6b3886cf3d,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2
db4ccf30-ebbd-0134-de07-0a6b3886cf3d,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2
db70afa0-edb4-0134-f672-0aeaf0818377,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2
db9c8e50-eec7-0134-12b3-0aeaf0818377,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2
dbbc3740-efa7-0134-fb22-0a6b3886cf3d,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2
dbdbd9b0-eea9-0134-a9c3-0a6b3886cf3d,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2
dc16f010-f39f-0134-ab34-0a2d04121181,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2
dc17a4e0-ee04-0134-643c-0aeaf0818377,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2
dc29d200-ea39-0134-5df0-0a6b3886cf3d,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
dc462170-ed48-0134-2270-0aeaf0818377,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2
dc5d2e10-ee3a-0134-3c61-0aeaf0818377,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2
dcaf0880-f1fe-0134-225b-0a6b3886cf3d,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2
dcb3ed30-eabe-0134-1577-0a6b3886cf3d,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2
dcbf9b50-edf1-0134-f050-0a6b3886cf3d,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2
dccde610-ee23-0134-d91d-0aeaf0818377,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2
dcf3e4c0-ee3f-0134-4b66-0aeaf0818377,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2
dd01fea0-eee4-0134-7440-0aeaf0818377,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2
dd5783a0-f1d3-0134-ffcd-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
dd669f20-ed58-0134-23d3-0aeaf0818377,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2
dd82ac90-eeac-0134-7bbe-0aeaf0818377,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2
dd8e0670-f4fb-0134-61a6-0aec2244eae5,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2
dd954bb0-eecb-0134-266f-0aeaf0818377,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2
ddb54450-f21b-0134-2269-0aeaf0818377,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2
ddc82fa0-f164-0134-07d6-0a6b3886cf3d,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2
de3362c0-eeea-0134-28a2-0a6b3886cf3d,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2
de628810-eec2-0134-6142-0a6b3886cf3d,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2
de894890-f2b3-0134-a3f2-0aeaf0818377,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2
def14f20-f219-0134-0e37-0a6b3886cf3d,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
df135830-ecaf-0134-0066-0a6b3886cf3d,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2
df2f0150-ed5e-0134-3639-0aeaf0818377,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2
df748aa0-f431-0134-efc0-0a7e36e19983,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2
df858b90-edec-0134-e12d-0a6b3886cf3d,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2
df8e2f50-ee1b-0134-1508-0aeaf0818377,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2
df917d60-ef01-0134-96d8-0aeaf0818377,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
dfa36120-eeab-0134-78fe-0aeaf0818377,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2
dfb1e640-eed5-0134-42f2-0aeaf0818377,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2
dfb4ab30-efb0-0134-1a39-0a6b3886cf3d,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2
dfc299e0-ed9a-0134-c255-0aeaf0818377,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
dfc2d830-ee25-0134-dff2-0aeaf0818377,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2
dfee9310-f1db-0134-0e3e-0aeaf0818377,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
e0542ce0-ee87-0134-c15d-0aeaf0818377,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2
e092c3e0-f44c-0134-7773-0a80a991f55d,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2
e095c580-ee2b-0134-cd04-0a6b3886cf3d,1,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2
e0b98360-ee02-0134-ebe3-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
e0dc2aa0-efec-0134-bd00-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
e0e4fc70-eebd-0134-51c2-0a6b3886cf3d,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2
e0f7abd0-f174-0134-a3ac-0aeaf0818377,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2
e11d99d0-eee6-0134-1a88-0a6b3886cf3d,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2
e12c3840-ed21-0134-8844-0a6b3886cf3d,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2
e132a180-f2a1-0134-8264-0aeaf0818377,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2
e14432c0-edf9-0134-084e-0a6b3886cf3d,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2
e15399b0-ecaa-0134-965a-0a6b3886cf3d,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2
e159f250-ef9b-0134-ffe1-0aeaf0818377,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2
e16a30f0-ee22-0134-5441-0a6b3886cf3d,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2
e1b976c0-ed20-0134-c4cd-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
e1bb4780-ee64-0134-8385-0aeaf0818377,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2
e1bb5af0-ecc5-0134-3dbb-0aeaf0818377,2,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2
e1fa5d40-edee-0134-e6d8-0a6b3886cf3d,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2
e237daa0-ed52-0134-57b6-0a6b3886cf3d,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2
e241ef50-f22c-0134-dfb2-0a6b3886cf3d,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2
e25e8400-ee30-0134-dd96-0a6b3886cf3d,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2
e270c390-ea3a-0134-b514-0aeaf0818377,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2
e2aebad0-ede7-0134-ceae-0aeaf0818377,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,2
e2e7a400-edf9-0134-0850-0a6b3886cf3d,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2
e2f55330-ee89-0134-4117-0a6b3886cf3d,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2
e3074e30-f347-0134-826d-0a2d04121181,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2
e3505e90-f0b5-0134-fc52-0a6b3886cf3d,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2
e35839d0-ef75-0134-17bd-0a6b3886cf3d,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
e369bfc0-eec2-0134-8651-0aeaf0818377,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2
e3ba36d0-eee5-0134-ef8f-0aeaf0818377,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2
e3fe5c00-efbc-0134-b427-0a6b3886cf3d,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2
e40314d0-ea91-0134-a45a-0a6b3886cf3d,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2
e45c0ae0-ee65-0134-85c5-0aeaf0818377,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2
e46282e0-ea31-0134-da41-0a6b3886cf3d,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2
e46fecb0-edd7-0134-e61d-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
e4770700-eecc-0134-7fcc-0a6b3886cf3d,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2
e485c320-efcb-0134-9481-0aeaf0818377,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
e4ac0ed0-ee4c-0134-1ea2-0a6b3886cf3d,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2
e4ac62b0-ed43-0134-13a2-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
e4e3ae10-eea8-0134-2bba-0a6b3886cf3d,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2
e4f02580-eef6-0134-5019-0a6b3886cf3d,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2
e4f720f0-edfe-0134-be30-0a6b3886cf3d,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
e502c350-ef76-0134-19ec-0a6b3886cf3d,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2
e5096ff0-ee14-0134-9cc1-0aeaf0818377,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2
e535de00-edd4-0134-ddaa-0a6b3886cf3d,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2
e54894a0-eea4-0134-7600-0a6b3886cf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
e5751f30-f48d-0134-9eed-0a7e36e19983,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2
e581e480-eec8-0134-1d57-0aeaf0818377,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
e590a470-efe3-0134-a7ac-0aeaf0818377,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2
e5d61310-ed89-0134-1fc9-0aeaf0818377,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2
e60dd0d0-ed55-0134-1902-0aeaf0818377,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2
e6200f20-efa9-0134-3dfb-0aeaf0818377,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2
e686a4f0-ee07-0134-9930-0aeaf0818377,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2
e68eec80-f046-0134-97d9-0aeaf0818377,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2
e6934780-f201-0134-dc4b-0a6b3886cf3d,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2
e75be170-ede6-0134-cbf0-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
e76a41f0-eeee-0134-8a4c-0aeaf0818377,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2
e7798b10-eea6-0134-2692-0a6b3886cf3d,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2
e795bc60-efbf-0134-a0ee-0a6b3886cf3d,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2
e7f832a0-f280-0134-e880-0aeaf0818377,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2
e800a8c0-efb0-0134-1a50-0a6b3886cf3d,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2
e82f3760-ea5a-0134-c2f7-0a6b3886cf3d,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2
e84387a0-ed66-0134-9c9f-0aeaf0818377,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2
e86e0e70-efb3-0134-2301-0a6b3886cf3d,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2
e8ae7ad0-f3df-0134-daa0-0a7e36e19983,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2
e8b7c150-f1cc-0134-f39f-0aeaf0818377,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2
e8b9ba90-f108-0134-71db-0aeaf0818377,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2
e90cdf70-eedb-0134-5662-0aeaf0818377,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2
e958fae0-f37c-0134-9a3f-0a2d04121181,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2
e9670810-ea10-0134-4a5e-0a6b3886cf3d,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2
e99bcb60-ed8f-0134-6a24-0a6b3886cf3d,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2
e9c2cb80-eede-0134-6109-0aeaf0818377,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2
e9dbea10-ec75-0134-9925-0a6b3886cf3d,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2
ea083e60-f476-0134-1751-0a7e36e19983,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2
ea32f200-ed58-0134-6d0b-0a6b3886cf3d,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2
ea47ab80-ee0d-0134-e161-0a6b3886cf3d,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2
ea4c7060-ee2b-0134-cd28-0a6b3886cf3d,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2
ea628090-eee1-0134-0a19-0a6b3886cf3d,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2
eab0cc00-eded-0134-6504-0aeaf0818377,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2
eafc1eb0-efa1-0134-e074-0aeaf0818377,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2
eb1ee130-ea6b-0134-f8fb-0aeaf0818377,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2
eb31c930-f35f-0134-7eb6-0a7e36e19983,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2
eb411e70-f069-0134-a7ee-0a6b3886cf3d,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2
eb71bd10-eeba-0134-48a4-0a6b3886cf3d,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2
eb97ff50-eed4-0134-1905-0a6b3886cf3d,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2
ebb28630-ea3c-0134-6910-0a6b3886cf3d,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2
ebb901a0-eef7-0134-7a04-0aeaf0818377,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2
ebe20510-eeaa-0134-75f4-0aeaf0818377,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2
ec1eb360-ede5-0134-c92d-0aeaf0818377,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2
ec775f30-ed48-0134-5283-0a6b3886cf3d,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2
ecf05ab0-ed64-0134-7ec8-0aeaf0818377,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2
ecf121a0-f237-0134-7556-0aeaf0818377,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2
ed424f90-eeb6-0134-d0a3-0a6b3886cf3d,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
ed590de0-ed69-0134-a493-0aeaf0818377,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2
ed8837e0-efc1-0134-bdc9-0aeaf0818377,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2
eda824d0-ed81-0134-07bc-0aeaf0818377,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2
edba3470-ed4a-0134-57cf-0a6b3886cf3d,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
edbfac30-f08c-0134-39eb-0aeaf0818377,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2
edcbc980-ee28-0134-c30a-0a6b3886cf3d,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2
ede35850-ef1a-0134-300c-0aeaf0818377,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2
ee36e6d0-ed43-0134-13ce-0aeaf0818377,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2
ee526eb0-ee2d-0134-fbf2-0aeaf0818377,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2
ee581480-efee-0134-2040-0a6b3886cf3d,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2
ee7d5dc0-ebdb-0134-484a-0a6b3886cf3d,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2
eed39350-efd1-0134-8145-0a6b3886cf3d,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2
eed44f00-ea34-0134-e5f3-0a6b3886cf3d,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2
ef2aaa70-efa6-0134-f891-0a6b3886cf3d,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2
ef8c5d90-ee3a-0134-3c97-0aeaf0818377,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2
efb14a50-ee10-0134-d4ed-0aeaf0818377,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2
f01d6880-f20f-0134-7fc5-0aeaf0818377,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2
f01d8cf0-f027-0134-791d-0aeaf0818377,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2
f02f0800-eebc-0134-4eb0-0a6b3886cf3d,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2
f061f310-ef3f-0134-27c4-0aeaf0818377,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2
f0a63980-ecb4-0134-0e78-0a6b3886cf3d,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2
f0b12040-ed7f-0134-dcde-0a6b3886cf3d,2,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2
f0cbb900-ef9b-0134-000f-0aeaf0818377,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2
f0cd1580-ee50-0134-d881-0aeaf0818377,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2
f11ae170-ee1e-0134-c85a-0aeaf0818377,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2
f150c120-ee39-0134-39d0-0aeaf0818377,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2
f151cfe0-efab-0134-0a42-0a6b3886cf3d,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2
f19e09b0-ee2e-0134-ff5f-0aeaf0818377,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2
f1abef70-eb5b-0134-cf2e-0aeaf0818377,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
f1b75f60-f090-0134-2008-0a6b3886cf3d,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2
f1fc7070-ea19-0134-63fe-0a6b3886cf3d,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2
f21d42d0-ed49-0134-5599-0a6b3886cf3d,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2
f221bb70-f056-0134-dc92-0aeaf0818377,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2
f2379dc0-f207-0134-9d56-0aeaf0818377,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2
f2a426b0-ed9a-0134-c864-0a6b3886cf3d,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
f2aefbd0-ed40-0134-f182-0aeaf0818377,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2
f2f2d4e0-ee94-0134-d87a-0aeaf0818377,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2
f3d778d0-eef0-0134-919f-0aeaf0818377,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2
f3e39e90-ee0e-0134-af61-0aeaf0818377,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
f40a9b70-ee1a-0134-b1f0-0a6b3886cf3d,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2
f40ad7d0-ed5d-0134-f197-0a6b3886cf3d,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2
